StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q6_4_TEXT,Q7,Q8,Q9,Q10,Q11,Q11_10_TEXT,Q12,Q12_6_TEXT,Q13,Q13_4_TEXT,Q14,Q15,Q15_4_TEXT,Q16,Q17,Q17_5_TEXT,Q18,Q19,Q20,Q21,Q22
2025-04-29 18:01:44,2025-04-29 18:25:23,IP Address,100,1419,True,2025-04-29 18:25:23,R_7l5G9p6sIxpAe66,anonymous,EN-GB,Male,<20,200 Level,"Nnamdi Azikiwe University, Nnewi Campus (UNIZIK) (NAUTH)","SE, Nigeria",Igbo,,No,,Flyers,,"To view current research trends and keep up-to-date,Learning opportunity,To build resume,To maintain skill base,Networking",,"Relevance to my field of study,Networking opportunities,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦41,000 - ₦60,000",Personal savings,,Yes,"Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,Increases financial strain on students,"I am going to a conference on Friday at Akwa-Ibom. While the registration fees were ₦4600, Im paying for my transport but the association was able to subsidize the fares to ₦10000 so I'm able to consider it. If all associations/institutions were committed to making it affordable like this then the students would be so grateful they would consider scrapping the rest of the fares. I'm funding with my own money because my dad would never allow me go. The burden of finding money for living is already too much for many of my coursemates and I do donate to them. Please, consider our plight","In this economic situation we find ourselves right now, only the Yahoo boys of my coursemates, the few who live close to school, those whose parents are well-off or visit often would be able to overcome these barriers without having to think about where their lodging and tuition costs would come from as well as food and textbooks costs. Some are even orphans "
2025-05-01 11:34:17,2025-05-01 11:40:17,IP Address,100,360,True,2025-05-01 11:40:18,R_8gLmrNn7azzaxvb,anonymous,EN-GB,Male,23-26,600 Level,"Olabisi Onabanjo University ","SW, Nigeria",Yoruba,,Yes,Occasionally (2-3 times a year),Websites of associations,"SW, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,Networking",,"Relevance to my field of study,Networking opportunities,Financial considerations (registration fees, travel costs, etc.)",,Comfortable,,"More than ₦100,000",Personal savings,,Yes,"High registration fees,Accommodation expenses,Lack of funding/support from institution or external sources",,"₦10,000 - ₦20,000",Yes,Limits access to valuable educational opportunities,"Partnering with companies that can help students to greatly cut cost of attending these conferences ",Nil
2025-05-01 11:45:16,2025-05-01 11:56:52,IP Address,100,696,True,2025-05-01 11:56:53,R_2w1yqm1ciQ0YPxo,anonymous,EN-GB,Male,23-26,500 Level,"Obafemi Awolowo Collect of Health Science,Olabisi Onabanjo University ","SW, Nigeria",Yoruba,,No,,,,,,,,Struggling to meet basic needs.,,"Less than ₦20,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement",Subsidizing the registration fees and the need for institutions to support the students.,The need for grants and increase enlightenment on how to go about grants.
2025-05-01 14:54:10,2025-05-01 15:00:06,IP Address,100,355,True,2025-05-01 15:00:06,R_8waSH2mbjcQxpeW,anonymous,EN-GB,Female,23-26,600 Level,"OOUMSA ","SW, Nigeria",Yoruba,,No,Rarely (Once a year),Flyers,"SW, Nigeria,NC, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,To build resume,To maintain skill base,Tourism,Networking,Job opportunities",,"Relevance to my field of study,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"₦21,000 - ₦40,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Subsidization of registration fees also financial aid and support to interested individualls who want to attebd byt are incapacitated financially, Also grants would help",Also Provision of subsidized accommodation fee as long with the registration or a free space whete people can camp
2025-05-01 17:10:19,2025-05-01 17:21:04,IP Address,100,645,True,2025-05-01 17:21:05,R_2UxPGwQQnc10owx,anonymous,EN-GB,Male,23-26,600 Level,"Olabisi Onabanjo University ","SW, Nigeria",Yoruba,,Yes,Rarely (Once a year),"Websites of associations,Conference invitation letters,Personal contact/ colleagues","SW, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,Networking,Association related activities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"₦41,000 - ₦60,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement","Prices for registration for these conferences should be regulated and well subsidized, especially for students. Also, institutions should support their students financially in order to attend these conferences.",
2025-05-02 05:07:09,2025-05-02 05:10:37,IP Address,100,208,True,2025-05-02 05:10:38,R_8j2mqmjldwycskF,anonymous,EN-GB,Female,20-22,400 Level,"University of Ibadan ","SW, Nigeria",Yoruba,,No,,"Websites of associations,Flyers",,,,"Relevance to my field of study,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦61,000 - ₦80,000",,,Yes,"Transportation expenses (transportation, accommodation),Accommodation expenses",,"₦10,000 - ₦20,000",Yes,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","External funding ",No
2025-05-02 05:06:47,2025-05-02 05:14:48,IP Address,100,481,True,2025-05-02 05:14:48,R_2iQE1OzquZTRe94,anonymous,EN-GB,Female,23-26,600 Level,"University of Ibadan ","SW, Nigeria",Igbo,,No,,Personal contact/ colleagues,,,,,,Just enough to meet basic needs,,,,,Yes,"Transportation expenses (transportation, accommodation)",,Not sure,No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",,
2025-05-02 05:29:03,2025-05-02 05:34:42,IP Address,100,338,True,2025-05-02 05:34:42,R_8dTeiUhjuMT2HXX,anonymous,EN-GB,Female,23-26,600 Level,"University of Ibadan ","SW, Nigeria",Yoruba,,Yes,Rarely (Once a year),"Websites of associations,Personal contact/ colleagues","SW, Nigeria","Learning opportunity,To build resume,Networking",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.)",,Comfortable,,"₦20,000 - ₦40,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Reduced registration fees ",
2025-05-02 09:31:39,2025-05-02 09:36:12,IP Address,100,272,True,2025-05-02 09:36:12,R_8BBzR0qCkZiU773,anonymous,EN-GB,Male,<20,200 Level,"Federal university of Health Sciences Ila- orangun ","SW, Nigeria",Yoruba,,No,,"Websites of associations,Flyers,Personal contact/ colleagues","SW, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,Networking,Association related activities",,"Relevance to my field of study,Networking opportunities,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Contributes to disparities in academic and professional advancement,Increases financial strain on students","Schools should try to provide finances for students traveling ","Nothing much that Hasn’t been filled in the form, thank you "
2025-05-02 12:15:03,2025-05-02 12:17:59,IP Address,100,175,True,2025-05-02 12:17:59,R_8CK5S5WYcjIJqZm,anonymous,EN-GB,Male,23-26,600 Level,"University of Ibadan ","SW, Nigeria",Igbo,,No,,Flyers,"SW, Nigeria",,,,,Comfortable,,"₦81,000 - ₦100,000",,,,,,"Less than ₦10,000",,,,No
2025-05-03 10:20:21,2025-05-03 10:29:50,IP Address,100,568,True,2025-05-03 10:29:51,R_8zkHIZcszhf3CSV,anonymous,EN-GB,Female,20-22,500 Level,"Afe Babalola University ADP Ekiti ","SW, Nigeria",Yoruba,,Yes,Rarely (Once a year),"Websites of associations,Flyers,E-mails / subscriptions","SS, Nigeria","To view current research trends and keep up-to-date,Learning opportunity",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"More than ₦100,000",Personal savings,,Yes,High registration fees,,"₦10,000 - ₦20,000",No,Limits access to valuable educational opportunities,"Teaming up with more associations so that the registration fees can be reduced ","Nort really "
2025-05-04 08:29:23,2025-05-04 08:35:04,IP Address,100,341,True,2025-05-04 08:35:05,R_6kHyw63gIPQsUOT,anonymous,EN-GB,Female,20-22,400 Level,Nile University,"NC, Nigeria",Others,,Yes,Rarely (Once a year),Flyers,"NC, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,Networking",,"Relevance to my field of study,Networking opportunities,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦41,000 - ₦60,000",Institutional support,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"₦10,000 - ₦20,000",No,"Limits access to valuable educational opportunities,Increases financial strain on students","The cost of attending should either be made minimalistic to encourage students to be able to partake, or more sponsored participantion should be encouraged ","Not at the moment "
2025-05-04 08:39:27,2025-05-04 08:42:21,IP Address,100,173,True,2025-05-04 08:42:21,R_3QXKxMet4Zfbe4w,anonymous,EN-GB,Female,20-22,500 Level,"Nile University ","NC, Nigeria",Yoruba,,Yes,Rarely (Once a year),"Flyers,Personal contact/ colleagues","NC, Nigeria",Learning opportunity,,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Comfortable,,"₦81,000 - ₦100,000",Personal savings,,Yes,High registration fees,,Not sure,No,"Limits access to valuable educational opportunities,Increases financial strain on students",,
2025-05-04 08:57:42,2025-05-04 09:03:25,IP Address,100,342,True,2025-05-04 09:03:25,R_8JFWamWWGBXGPTP,anonymous,EN-GB,Female,20-22,500 Level,"Nile university of Nigeria ","NC, Nigeria",Hausa,,Yes,Rarely (Once a year),"Conference invitation letters,Flyers","NC, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,To maintain skill base",,"Relevance to my field of study,Professional development,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,Yes,High registration fees,,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement","Equity, student funding bodies, Allocation of at least 2 free slots, provision of transport means ","Provision of adequate security, and financial support from external bodies"
2025-05-04 09:10:19,2025-05-04 09:17:42,IP Address,100,442,True,2025-05-04 09:17:42,R_62W2XVvrkf8JCBU,anonymous,EN-GB,Male,23-26,600 Level,Nile University of Nigeria,"NC, Nigeria",Others,Fulani,Yes,Occasionally (2-3 times a year),"Flyers,Personal contact/ colleagues,E-mails / subscriptions","NC, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,To build resume,To maintain skill base,Tourism,Networking,Association related activities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Comfortable,,"More than ₦100,000",Personal savings,,No,,,"₦10,000 - ₦20,000",Yes,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",The conference hosts should find a way to collaborate with the medical schools to subsidise the fee it for its students,
